Tree_Mode,Criterion,Bins,Max_Depth,Min_sample_split,Min_sample_leaf,ACCURACY,F1_SCORE,ELAPSED_TIME_MS,TEST_TOTAL_TIME_MIN,TEST_TOTAL_TIME_SEC
classic,entropy,0,2,2,1,0.98,0.98,4.6749114990234375,0.040306246280670165,2.41837477684021
classic,entropy,0,2,3,1,0.98,0.98,0.6740093231201172, , 
classic,entropy,0,2,5,1,0.98,0.98,0.8068084716796875, , 
classic,entropy,0,2,5,3,0.98,0.98,0.6511211395263672, , 
classic,entropy,0,2,10,1,0.98,0.98,0.6351470947265625, , 
classic,entropy,0,2,10,3,0.98,0.98,0.6439685821533203, , 
classic,entropy,0,2,10,5,0.98,0.98,0.6451606750488281, , 
classic,entropy,0,2,25,1,0.98,0.98,0.6220340728759766, , 
classic,entropy,0,2,25,3,0.98,0.98,0.6401538848876953, , 
classic,entropy,0,2,25,5,0.98,0.98,0.6299018859863281, , 
classic,entropy,0,2,25,10,0.98,0.98,0.6132125854492188, , 
classic,entropy,0,2,50,1,0.98,0.98,0.6611347198486328, , 
classic,entropy,0,2,50,3,0.98,0.98,0.6122589111328125, , 
classic,entropy,0,2,50,5,0.98,0.98,0.6051063537597656, , 
classic,entropy,0,2,50,10,0.98,0.98,0.61798095703125, , 
classic,entropy,0,2,50,25,0.98,0.98,0.6108283996582031, , 
classic,entropy,0,3,2,1,0.98,0.98,0.6368160247802734, , 
classic,entropy,0,3,3,1,0.98,0.98,0.637054443359375, , 
classic,entropy,0,3,5,1,0.98,0.98,0.6389617919921875, , 
classic,entropy,0,3,5,3,1.0,1.0,0.6248950958251953, , 
classic,entropy,0,3,10,1,0.98,0.98,0.9508132934570312, , 
classic,entropy,0,3,10,3,1.0,1.0,0.698089599609375, , 
classic,entropy,0,3,10,5,1.0,1.0,0.6511211395263672, , 
classic,entropy,0,3,25,1,0.98,0.98,0.6799697875976562, , 
classic,entropy,0,3,25,3,1.0,1.0,0.7407665252685547, , 
classic,entropy,0,3,25,5,1.0,1.0,0.644683837890625, , 
classic,entropy,0,3,25,10,0.98,0.98,0.6589889526367188, , 
classic,entropy,0,3,50,1,0.98,0.98,0.6101131439208984, , 
classic,entropy,0,3,50,3,0.98,0.98,0.637054443359375, , 
classic,entropy,0,3,50,5,0.98,0.98,0.6220340728759766, , 
classic,entropy,0,3,50,10,0.98,0.98,0.6101131439208984, , 
classic,entropy,0,3,50,25,0.98,0.98,0.6999969482421875, , 
classic,entropy,0,4,2,1,0.98,0.98,0.6349086761474609, , 
