Tree_Mode,Criterion,Bins,Max_Depth,Min_sample_split,Min_sample_leaf,ACCURACY,F1_SCORE,ELAPSED_TIME_MS,TEST_TOTAL_TIME_MIN,TEST_TOTAL_TIME_SEC
classic,entropy,0,6,50,10,0.98,0.98,732.5539588928223, , 
classic,entropy,0,6,50,25,0.98,0.98,731.8117618560791, , 
classic,entropy,0,7,2,1,0.98,0.98,2171.4088916778564, , 
classic,entropy,0,7,3,1,0.98,0.98,2173.5541820526123, , 
classic,entropy,0,7,5,1,0.96,0.96,1782.7072143554688, , 
classic,entropy,0,7,5,3,0.98,0.98,1285.6361865997314, , 
classic,entropy,0,7,10,1,0.96,0.96,1775.6612300872803, , 
classic,entropy,0,7,10,3,0.98,0.98,1308.135986328125, , 
classic,entropy,0,7,10,5,0.98,0.98,1320.6632137298584, , 
classic,entropy,0,7,25,1,0.98,0.98,1583.244800567627, , 
classic,entropy,0,7,25,3,0.98,0.98,1292.741060256958, , 
classic,entropy,0,7,25,5,0.98,0.98,1311.5413188934326, , 
classic,entropy,0,7,25,10,0.98,0.98,1284.9726676940918, , 
classic,entropy,0,7,50,1,0.98,0.98,733.4389686584473, , 
classic,entropy,0,7,50,3,0.98,0.98,724.4949340820312, , 
classic,entropy,0,7,50,5,0.98,0.98,734.2078685760498, , 
classic,entropy,0,7,50,10,0.98,0.98,707.1690559387207, , 
classic,entropy,0,7,50,25,0.98,0.98,688.5089874267578, , 
classic,entropy,0,8,2,1,0.98,0.98,2045.2919006347656, , 
classic,entropy,0,8,3,1,0.98,0.98,2107.807159423828, , 
classic,entropy,0,8,5,1,0.96,0.96,1771.2340354919434, , 
classic,entropy,0,8,5,3,0.98,0.98,1287.3129844665527, , 
classic,entropy,0,8,10,1,0.96,0.96,1814.0959739685059, , 
classic,entropy,0,8,10,3,0.98,0.98,1278.4640789031982, , 
classic,entropy,0,8,10,5,0.98,0.98,1295.3031063079834, , 
classic,entropy,0,8,25,1,0.98,0.98,1554.4581413269043, , 
classic,entropy,0,8,25,3,0.98,0.98,1297.2071170806885, , 
classic,entropy,0,8,25,5,0.98,0.98,1261.4328861236572, , 
classic,entropy,0,8,25,10,0.98,0.98,1226.2263298034668, , 
classic,entropy,0,8,50,1,0.98,0.98,693.8860416412354, , 
classic,entropy,0,8,50,3,0.98,0.98,691.0607814788818, , 
classic,entropy,0,8,50,5,0.98,0.98,690.8621788024902, , 
classic,entropy,0,8,50,10,0.98,0.98,693.3131217956543, , 
classic,entropy,0,8,50,25,0.98,0.98,691.0099983215332, , 
classic,entropy,0,25,2,1,0.98,0.98,2089.226007461548, , 
classic,entropy,0,25,3,1,0.98,0.98,2070.382833480835, , 
classic,entropy,0,25,5,1,0.96,0.96,1700.700044631958, , 
classic,entropy,0,25,5,3,0.98,0.98,1220.6110954284668, , 
classic,entropy,0,25,10,1,0.96,0.96,1695.502758026123, , 
classic,entropy,0,25,10,3,0.98,0.98,1213.1271362304688, , 
classic,entropy,0,25,10,5,0.98,0.98,1218.148946762085, , 
classic,entropy,0,25,25,1,0.98,0.98,1496.3340759277344, , 
classic,entropy,0,25,25,3,0.98,0.98,1215.1508331298828, , 
classic,entropy,0,25,25,5,0.98,0.98,1216.0742282867432, , 
classic,entropy,0,25,25,10,0.98,0.98,1213.942050933838, , 
classic,entropy,0,25,50,1,0.98,0.98,689.1210079193115, , 
classic,entropy,0,25,50,3,0.98,0.98,692.338228225708, , 
classic,entropy,0,25,50,5,0.98,0.98,691.774845123291, , 
classic,entropy,0,25,50,10,0.98,0.98,694.8790550231934, , 
classic,entropy,0,25,50,25,0.98,0.98,690.6280517578125, , 
classic,entropy,0,50,2,1,0.98,0.98,2058.7410926818848, , 
classic,entropy,0,50,3,1,0.98,0.98,2068.382978439331, , 
classic,entropy,0,50,5,1,0.96,0.96,1719.8610305786133, , 
classic,entropy,0,50,5,3,0.98,0.98,1209.5739841461182, , 
classic,entropy,0,50,10,1,0.96,0.96,1697.9858875274658, , 
classic,entropy,0,50,10,3,0.98,0.98,1217.0660495758057, , 
classic,entropy,0,50,10,5,0.98,0.98,1217.5238132476807, , 
classic,entropy,0,50,25,1,0.98,0.98,1467.3149585723877, , 
classic,entropy,0,50,25,3,0.98,0.98,1216.7131900787354, , 
classic,entropy,0,50,25,5,0.98,0.98,1215.1238918304443, , 
classic,entropy,0,50,25,10,0.98,0.98,1234.1501712799072, , 
classic,entropy,0,50,50,1,0.98,0.98,692.9149627685547, , 
classic,entropy,0,50,50,3,0.98,0.98,688.6317729949951, , 
classic,entropy,0,50,50,5,0.98,0.98,685.3759288787842, , 
classic,entropy,0,50,50,10,0.98,0.98,692.9788589477539, , 
classic,entropy,0,50,50,25,0.98,0.98,693.0060386657715, , 
classic,gini,0,2,2,1,0.98,0.98,686.1016750335693, , 
classic,gini,0,2,3,1,0.98,0.98,687.0100498199463, , 
classic,gini,0,2,5,1,0.98,0.98,685.908317565918, , 
classic,gini,0,2,5,3,0.98,0.98,683.6040019989014, , 
classic,gini,0,2,10,1,0.98,0.98,689.842939376831, , 
classic,gini,0,2,10,3,0.98,0.98,687.8609657287598, , 
classic,gini,0,2,10,5,0.98,0.98,683.5997104644775, , 
classic,gini,0,2,25,1,0.98,0.98,688.3928775787354, , 
classic,gini,0,2,25,3,0.98,0.98,688.3041858673096, , 
classic,gini,0,2,25,5,0.98,0.98,681.3387870788574, , 
classic,gini,0,2,25,10,0.98,0.98,684.2138767242432, , 
classic,gini,0,2,50,1,0.98,0.98,686.5212917327881, , 
classic,gini,0,2,50,3,0.98,0.98,685.791015625, , 
classic,gini,0,2,50,5,0.98,0.98,686.9828701019287, , 
classic,gini,0,2,50,10,0.98,0.98,683.1169128417969, , 
classic,gini,0,2,50,25,0.98,0.98,689.5129680633545, , 
classic,gini,0,3,2,1,0.98,0.98,1205.214262008667, , 
classic,gini,0,3,3,1,0.98,0.98,1202.6910781860352, , 
classic,gini,0,3,5,1,0.98,0.98,1208.3282470703125, , 
