Tree_Mode,Criterion,Bins,Max_Depth,Min_sample_split,Min_sample_leaf,ACCURACY,F1_SCORE,ELAPSED_TIME_MS,TEST_TOTAL_TIME_MIN,TEST_TOTAL_TIME_SEC
classic,entropy,0,2,2,1,0.7076923076923077,0.7280240130240129,2.0182132720947266,0.05619219144185384,3.3715314865112305
classic,entropy,0,2,3,1,0.7076923076923077,0.7280240130240129,0.9119510650634766, , 
classic,entropy,0,2,5,1,0.7076923076923077,0.7280240130240129,1.0390281677246094, , 
classic,entropy,0,2,5,3,0.7076923076923077,0.7280240130240129,0.9260177612304688, , 
classic,entropy,0,2,10,1,0.7076923076923077,0.7280240130240129,0.8921623229980469, , 
classic,entropy,0,2,10,3,0.7076923076923077,0.7280240130240129,0.9076595306396484, , 
classic,entropy,0,2,10,5,0.7076923076923077,0.7280240130240129,0.9479522705078125, , 
classic,entropy,0,2,25,1,0.7076923076923077,0.7280240130240129,0.9112358093261719, , 
classic,entropy,0,2,25,3,0.7076923076923077,0.7280240130240129,0.9479522705078125, , 
classic,entropy,0,2,25,5,0.7076923076923077,0.7280240130240129,1.0039806365966797, , 
classic,entropy,0,2,25,10,0.7076923076923077,0.7280240130240129,0.8821487426757812, , 
classic,entropy,0,2,50,1,0.7076923076923077,0.7280240130240129,1.0619163513183594, , 
classic,entropy,0,2,50,3,0.7076923076923077,0.7280240130240129,0.9000301361083984, , 
classic,entropy,0,2,50,5,0.7076923076923077,0.7280240130240129,0.9808540344238281, , 
classic,entropy,0,2,50,10,0.7076923076923077,0.7280240130240129,0.9768009185791016, , 
classic,entropy,0,2,50,25,0.7076923076923077,0.7280240130240129,0.8761882781982422, , 
classic,entropy,0,3,2,1,0.8,0.7968583544115458,1.1529922485351562, , 
classic,entropy,0,3,3,1,0.8,0.7968583544115458,0.9951591491699219, , 
classic,entropy,0,3,5,1,0.8,0.7968583544115458,1.0581016540527344, , 
classic,entropy,0,3,5,3,0.8,0.7968583544115458,0.9973049163818359, , 
classic,entropy,0,3,10,1,0.8,0.7968583544115458,1.0442733764648438, , 
classic,entropy,0,3,10,3,0.8,0.7968583544115458,1.0080337524414062, , 
classic,entropy,0,3,10,5,0.8,0.7968583544115458,1.1250972747802734, , 
classic,entropy,0,3,25,1,0.8,0.7968583544115458,1.1942386627197266, , 
classic,entropy,0,3,25,3,0.8,0.7968583544115458,0.9799003601074219, , 
classic,entropy,0,3,25,5,0.8,0.7968583544115458,1.0387897491455078, , 
classic,entropy,0,3,25,10,0.7692307692307693,0.7642301239862216,0.9081363677978516, , 
classic,entropy,0,3,50,1,0.7615384615384615,0.7491412966309328,1.007080078125, , 
classic,entropy,0,3,50,3,0.7615384615384615,0.7491412966309328,0.9732246398925781, , 
